ID,DateTimeStart,What,Where,Trig,Duration,S-P (s),FirstStation,RecordedOn,ROD__,FPS,TimeRef,M,Conf,Comments,,,,,,,,,,,,,,,,,,,,,
20230416-0950,2023-04-16 09:50:11.1,Local,Barbuda,Y,,14.9,MBRV,All,y,,,5.2,,"depth 25.8km, dist 1.25deg",,,,,,,,,,,,,,,,,,,,,
20230416-1021,2023-04-16 10:21:18.8,Local,Barbuda,Y,,16.3,MBRV,All,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230416-1030,2023-04-16 10:30:00.4,Local,Barbuda,Y,,17.8,MBRV,All,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230416-1122,2023-04-16 11:22:44.7,Local,SSE of Guadeloupe,Y,,17.3,MBRY,All,y,,,5.1,,"depth 104.1km, dist 1.25deg",,,,,,,,,,,,,,,,,,,,,
20230417-0407,2023-04-17 04:07:07.7,Local,Offshore SE,Y,,3.3,MBRY,All,y,,,,,Suitable for Q experiment,,,,,,,,,,,,,,,,,,,,,
20230417-1301,2023-04-17 13:01:00.0,Noise,Industrial,,3h,,MBGH,MBGH,,,,,,Constant amplitude frequency,,,,,,,,,,,,,,,,,,,,,
20230417-1900,2023-04-17 19:00:07.9,VT,String event,Y,,,MBLG,All,y,y,otime,1.4,,normal location despite MBLG first,,,,,,,,,,,,,,,,,,,,,
20230418-0312,2023-04-18 03:12:10.0,VT,,Y,,,MSS1,All,y,,otime,2.2,,"Shear-wave splitting at MBLY, pre-S arrival at MBGH",,,,,,,,,,,,,,,,,,,,,
20230418-1021,2023-04-18 10:21:53.9,Distal rockfall,Irish Ghaut,N,7s,,MBLG,"MBLG,MSS1,MBHA,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230418-2000,2023-04-18 20:00:21.9,Distal VT,N,N,,0.9,MBLY,Most,y,,,,,Might be MBHA first,,,,,,,,,,,,,,,,,,,,,
20230420-0657,2023-04-20 06:57:46.6,VT,,N,,,MSS1,Most,y,,,,,First small event with MBFR. MBFR has arrival between P and S.,,,,,,,,,,,,,,,,,,,,,
20230420-1545,2023-04-20 15:45:50.4,Distal VT,Irish Ghaut,N,,,MBLG,MBLG,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230420-2236,2023-04-20 22:36:50.6,VT,,Y,,,MSS1,Most,y,y,otime,1.9,,"Shear-wave splitting at MBLY, MBRY",,,,,,,,,,,,,,,,,,,,,
20230421-1348,2023-04-21 13:48:07.8,VT,String event,Y,,,MSS1,"MSS1,MBLG,MBLY,MBFR,MBRY,MBBY,MBWH",y,,otime,,,Shear-wave splitting at MBLY,,,,,,,,,,,,,,,,,,,,,
,2023-04-22 21:27:00.0,Wind,,N,150s,,MSS1,MSS1,,,,,,Looks like tremor,,,,,,,,,,,,,,,,,,,,,
20230422-1138,2023-04-22 11:38:51.8,Distal VT,,Y,,,MBWH,Most,y,,,,,Low frequency,,,,,,,,,,,,,,,,,,,,,
20230422-1920,2023-04-22 19:20:01.8,Local,,Y,,18.3,MBRV,All,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230423-0351,2023-04-23 03:51:00.0,Wind,In string,,,,MSS1,MSS1,,,,,,Could easily be mistaken for tremor,,,,,,,,,,,,,,,,,,,,,
20230423-0439,2023-04-23 04:39:17.9,Local,,Y,,9.3,MBRV,All,y,,,,,Suitable for Q experiment,,,,,,,,,,,,,,,,,,,,,
20230424-1207,,Noise,Industrial,,,,MBGH,"MBGH,MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20230425-0210,2023-04-25 02:10:42.3,Rockfall,Chances Peak S,Y,28s,,MBFR,Most,y,,,,y,Deposits seen from helicopter on 26 April,,,,,,,,,,,,,,,,,,,,,
20230425-1337,2023-04-25 13:37:38.9,VT,String event,Y,,,MSS1,All,y,y,otime,1.8,,"Shear-wave splitting at MBLY, MBFR",,,,,,,,,,,,,,,,,,,,,
20230425-1533,2023-04-25 15:33:40.5,Unknown,,N,,,MSS1,"MSS1,MBFR,MBLG,MBLY,MBRY,MBHA",y,,,,,Could be rockfall followed by LP seismic OR swell,,,,,,,,,,,,,,,,,,,,,
20230426-1103,2023-04-26 11:03:36.2,VT,,Y,,,MSS1,Most,y,n,otime,1.4,,No FPS solutions at 10 or 2 deg search,,,,,,,,,,,,,,,,,,,,,
20230426-1129,2023-04-26 11:29:24.2,VT,,Y,,,MSS1,Most,y,y,otime,1.3,,"Shear-wave splitting at MBLY,MBFR, MBRY",,,,,,,,,,,,,,,,,,,,,
20230426-1929,2023-04-26 19:29:13.1,Distal rockfall,Irish Ghaut,N,15s,,MBLG,"MBLG,MBRY,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230426-2139,2023-04-26 21:39:57.5,VT,,Y,,,MSS1,All,y,y,otime,2.2,,"Shear-wave splitting at MBLY, not at MBFR",,,,,,,,,,,,,,,,,,,,,
20230427-1802,2023-04-27 18:02:51.8,Rockfall,Scar?,N,120s,,MSS1,MSS1,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230427-2312,2023-04-27 23:12:27.2,VT,,Y,,,MSS1,All,y,n,otime,1.7,,"Shear-wave splitting at MBLY, two S arrivals at MBLG, arrival between P and S at MBGH",,,,,,,,,,,,,,,,,,,,,
20230428-0231,2023-04-28 02:31:00.0,Lahar,,,30m,,MSS1,"MSS1,MBLY,MBLG,MBFR,MBGH",,,,,,Rockfalls immediately afterwards,,,,,,,,,,,,,,,,,,,,,
20230428-0322,2023-04-28 03:22:30.2,Rockfall,,N,25s,,MSS1,"MSS1,MBFR,MBRY,MBLG,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230428-0324,2023-04-28 03:24:24.7,Distal rockfall,Irish Ghaut,N,10s,,MBLG,"MBHA,MSS1,MBLY,MBWH",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230428-0704,2023-04-28 07:04:00.0,Lahar,,,20m,,MBFR,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230428-1119,2023-04-28 11:19:07.8,Distal rockfall,Irish Ghaut,N,13s,,MBLG,"MBLG,MBHA,MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230428-1357,2023-04-28 13:57:33.2,VT,,Y,,,MSS1,Most,y,,otime,1.2,,"Shear-wave splitting at MBLY,MBFR",,,,,,,,,,,,,,,,,,,,,
20230429-0301,2023-04-29 03:01:17.7,Local,,Y,,10.4,MBRV,All,y,,,,,Suitable for Q experiment,,,,,,,,,,,,,,,,,,,,,
20230429-0542,2023-04-29 05:42:14.9,Distal rockfall,Irish Ghaut,Y,30s,,MBLG,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230429-0817,2023-04-29 08:17:23.9,Rockfall,Aymers Ghaut,Y,16s,,MBBY,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230430-1948,2023-04-30 19:48:11.8,Distal rockfall,Irish Ghaut,Y,25s,,MBLG,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230501-2235,2023-05-01 22:35:22.0,Rockfall,Ghaut Meframie,Y,10s,,MSS1,Most,y,,,,,OR complex VT? MBGH data retrieved from station,,,,,,,,,,,,,,,,,,,,,
20230502-1125,2023-05-02 11:25:00.0,Lahar,,,4m,,MBLY,"MBLY,MBFR",,,,,,Cameras show rain between Gages Mtn and Fergus Ridge at this time (Adam).,,,,,,,,,,,,,,,,,,,,,
20230502-1925,2023-05-02 19:25:49.3,Rockfall,,N,10s,,MSS1,MSS1,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230502-2232,2023-05-02 22:32:16.4,VT,,Y,,,MSS1,All,y,y,otime,2.1,,Some stations show double P arrival,,,,,,,,,,,,,,,,,,,,,
20230502-2357,2023-05-02 23:57:55.8,Rockfall,,N,16s,,MSS1,"MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230503-1328,2023-05-03 13:28:00.5,Rockfall,,N,22s,,MBFR,MBFR,y,,,,,"Adam saw deposits on 3 May, but couldn’t tell how fresh (not a place he normally looks).",,,,,,,,,,,,,,,,,,,,,
20230503-1519,2023-05-03 15:19:21.5,Rockfall,,,15s,,MSS1,MSS1,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230503-1927,2023-05-03 19:27:16.5,VT,String event,Y,,,MSS1,All,y,n,otime,3.3,,Small precursor at some stations – difficult to pick P,,,,,,,,,,,,,,,,,,,,,
20230504-0430,2023-05-04 04:30:13.0,Local,,Y,,9.1,MBRV,All,y,,,,,Suitable for Q experiment,,,,,,,,,,,,,,,,,,,,,
20230504-1549,2023-05-04 15:49:00.2,Local,,Y,,3.9,MBRV,All,y,,,,,"Low-freq start, hases between P and S. Plate effects? Suitable for Q experiment?",,,,,,,,,,,,,,,,,,,,,
20230504-2312,2023-05-04 23:12:22.9,VT,String event,Y,,,MSS1,Most,y,y,otime,1.4,,"Shear-wave splitting at MBFR,MBBY",,,,,,,,,,,,,,,,,,,,,
20230505-0359,2023-05-05 03:59:36.2,Rockfall,Gages,,,,MBLY,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230506-1131,2023-05-06 11:31:05.6,VT,Doublet event,Y,,,MSS1,Most,y,y,otime,1.5,,Shear-wave splitting at MBWH,,,,,,,,,,,,,,,,,,,,,
20230506-1138,2023-05-06 11:38:06.1,VT,Doublet event,Y,,,MSS1,Most,y,y,otime,1.4,,"Shear-wave splitting at MBLY, MBLG, MBFR, MBRY",,,,,,,,,,,,,,,,,,,,,
20230507-1759,2023-05-07 17:59:59.3,Local,,Y,,3.4,MBRY,All,y,,,,,Suitable for Q experiment,,,,,,,,,,,,,,,,,,,,,
20230508-0029,2023-05-08 00:29:42.0,VT,,Y,,,MSS1,Most,y,n,otime,1.2,,Shear-wave splitting at MBFR,,,,,,,,,,,,,,,,,,,,,
20230508-1223,2023-05-08 12:23:04.0,Rockfall,Irish Ghaut?,N,16s,,MSS1,"MBLG,MSS1,MBLY,MBHA,MBFR,MBRY,MBWH,MBBY",y,,,,,Might be first at MBLG,,,,,,,,,,,,,,,,,,,,,
20230510-1633,2023-05-10 16:16:33.5,Teleseism,Tonga,N,,,,All,n,,,7.6,,"depth 210km, dist 26deg, unusual low-freq horizontal arrival at 35minutes",,,,,,,,,,,,,,,,,,,,,
20230510-2022,2023-05-10 20:22:51.6,Rockfall,,N,16s,,MSS1,"MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230511-0154,2023-05-11 01:54:53.6,VT,,Y,,,MSS1,All,y,y,otime,2.7,,"Emergent onset at some stations, shear-wave splitting at MBLY, MBRY ",,,,,,,,,,,,,,,,,,,,,
20230511-0409,2023-05-11 04:09:20.0,VT,,Y,,,MSS1,Most,y,y,otime,1.5,,"Shear-wave splitting at MBLY, MBLG, MBWH, MBBY",,,,,,,,,,,,,,,,,,,,,
20230511-0952,2023-05-11 09:52:00.0,Rainfall,,,,,MBFR,MBFR,,,,,,Cameras show heavy rainfall at Fergus Ridge (only) at this time. Possible lahar signal in there as well.,,,,,,,,,,,,,,,,,,,,,
20230511-1933,2023-05-11 19:33:01.2,Rockfall,,N,16s,,MSS1,"MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230512-1147,2023-05-12 11:47:03.2,VT,String event,Y,,,MSS1,,y,y,otime,1.2,,,,,,,,,,,,,,,,,,,,,,,
20230512-1210,2023-05-12 12:10:59.3,Rockfall,Ghaut Meframie,N,10s,,MSS1,"MSS1,MBLY,MBFR,MBLG,MBRY,MBBY,MBWH",y,,,,,OR complex VT? At end of string,,,,,,,,,,,,,,,,,,,,,
20230512-1418,2023-05-12 14:18:37.1,Distal rockfall,Irish Ghaut,N,20s,,MBLG,"MBLG,MSS1,MBLY,MBHA",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230512-1705,2023-05-12 17:05:59.8,VT,String event,Y,,,MSS1,,y,y,otime,1.6,,,,,,,,,,,,,,,,,,,,,,,
20230512-1955,2023-05-12 19:55:04.5,Local,Guadeloupe,Y,,15.0,MBRY,All,y,,,,,Deep. Could be mistaken for telseismic P.,,,,,,,,,,,,,,,,,,,,,
20230513-094008,2023-05-13 09:40:08.1,VT,String event,Y,,,MSS1,Most,y,y,otime,1.7,,"Shear-wave splitting at MBLY, MBRY, MBBY",,,,,,,,,,,,,,,,,,,,,
20230513-094018,2023-05-13 09:40:18.1,VT,String event,Y,,,MSS1,All,y,y,otime,3.2,,Shear-wave splitting at MBLY,,,,,,,,,,,,,,,,,,,,,
20230513-1116,2023-05-13 11:16:19.6,VT,String event,Y,,,MSS1,All,y,y,otime,2.1,,Shear-wave splitting at MBFL,,,,,,,,,,,,,,,,,,,,,
20230513-1157,2023-05-13 11:57:44.7,VT,String event,Y,,,MSS1,Most,y,y,otime,1.4,,"Shear-wave splitting at MBLY, MBRY",,,,,,,,,,,,,,,,,,,,,
20230513-1206,2023-05-13 12:06:42.1,VT,String event,Y,,,MSS1,All,y,n,otime,2.8,,Shear-wave splitting at MBLY,,,,,,,,,,,,,,,,,,,,,
20230514-1817,2023-05-14 18:17:20.4,VT,,Y,,,MSS1,Most,y,y,otime,1.4,,Shear-wave splitting at MBFR,,,,,,,,,,,,,,,,,,,,,
20230516-0043,2023-05-16 00:43:31.1,Rockfall,Aymers Ghaut,N,17s,,MBBY,"MBBY,MBGH,MBLY,MBFR,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230516-0604,2023-05-16 06:04:34.1,Rockfall,Aymers Ghaut,N,8s,,MBBY,"MBBY,MBGH",y,,,,,OR swell event?,,,,,,,,,,,,,,,,,,,,,
20230516-0642,2023-05-16 06:42:43.7,Rockfall,,N,17s,,MSS1,"MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230516-0704,2023-05-16 07:04:43.4,Rockfall,,N,20s,,MBBY,Close,y,,,,,Three rockfalls in 6 minutes,,,,,,,,,,,,,,,,,,,,,
20230516-0709,2023-05-16 07:09:04.8,Rockfall,Aymers Ghaut?,Y,20s,,MBBY,Close,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230516-0710,2023-05-16 07:10:01.5,Rockfall,Aymers Ghaut?,N,18s,,MBBY,Close,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230516-0847,2023-05-16 08:47:19.0,Rockfall,Ghaut Meframie,N,16s,,MSS1,"MSS1,MBLY,MBFR,MBLG,MBWH",y,,,,,OR complex VT? Smaller event 20s afterwards,,,,,,,,,,,,,,,,,,,,,
20230516-1311,2023-05-16 13:11:19.6,Distal rockfall,Irish Ghaut,N,15s,,MBLG,"MBLG,MBHA,MSS1,MBFR",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230516-1434,2023-05-16 14:34:51.3,Distal rockfall,Irish Ghaut,N,15s,,MBLG,"MBLG,MSS1,MBHA",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230516-1627,2023-05-16 16:27:10.2,Distal rockfall,Irish Ghaut,N,8s,,MBLG,"MBLG,MSS1,MBHA",y,,,,,Smaller ones before and after,,,,,,,,,,,,,,,,,,,,,
20230516-1745,2023-05-16 17:45:37.0,Local,NE,Y,,14.8,MBRV,All,y,,,3.8,,,,,,,,,,,,,,,,,,,,,,,
20230516-1912,2023-05-16 19:12:16.9,VT,Swarm event,Y,,,MSS1,Most,y,y,otime,1.7,,"Shear-wave splitting at MBLY, MBRY",,,,,,,,,,,,,,,,,,,,,
20230516-1915,2023-05-16 19:15:55.0,VT,Swarm event,Y,,,MSS1,All,y,y,otime,2.1,,Shear-wave splitting at MBLY,,,,,,,,,,,,,,,,,,,,,
20230516-1950,2023-05-16 19:50:31.9,Rockfall,,N,17s,,MSS1,"MSS1,MBFR,MBLG,MBLY,MBRY",y,,,,,OR overlapping VTs. Preceded by VT Followed by local (aftershock of 20230516-1745).,,,,,,,,,,,,,,,,,,,,,
20230516-2040,,VT helicopter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230516-2053,,Helicopter rockfalls VT local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230516-2057,2023-05-16 20:57:53.8,VT,Swarm event,Y,,,MSS1,Most,y,y,otime,2.0,,Shear-wave splitting at MBLY,,,,,,,,,,,,,,,,,,,,,
20230516-205755,,Helicopter VTs local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230516-2058,2023-05-16 20:58:15.7,VT,Swarm event,Y,,,MSS1,Most,y,n,otime,1.6,,2 S arrivals at MBLY,,,,,,,,,,,,,,,,,,,,,
20230516-2116,2023-05-16 21:16:41.5,VT,Swarm event,Y,,,MSS1,Most,y,y,otime,1.3,,"Interesting S at MBLY, MBLG. Only 6 first motions.",,,,,,,,,,,,,,,,,,,,,
20230516-2133,2023-05-16 21:33:40.9,VT,Swarm event,Y,,,MSS1,Most,y,y,otime,2.5,,First motions difficult to pick because of previous VT. Shear-wave splitting at MBLY,,,,,,,,,,,,,,,,,,,,,
20230516-2140,2023-05-16 21:40:46.4,VT,Swarm event,Y,,,MSS1,Most,y,n,otime,1.6,,Shear-wave splitting at MBWH,,,,,,,,,,,,,,,,,,,,,
20230516-2143,2023-05-16 21:43:55.8,VT,Swarm event,Y,,,MSS1,Most,y,n,otime,1.7,,"Shear-wave splitting at MBLY, MBRY. Shear-wave precursor at MBLY.",,,,,,,,,,,,,,,,,,,,,
20230517-0715,2023-05-17 07:15:00.0,Noise,Unknown source,N,10m,,MBFR,MBFR,n,,,,,Approximately 10 minutes semi-continuous signal. Spectrogram seems unreal.,,,,,,,,,,,,,,,,,,,,,
20230517-1126,,Unknown,,,,,MSS1,MSS1,,,,,,Approx 8 minutes of semi-continuous signal at MSS1. VT in the middle.,,,,,,,,,,,,,,,,,,,,,
20230517-1131,2023-05-17 11:31:46.6,VT,,Y,,,MSS1,Most,y,y,otime,1.5,,"Shear-wave splitting at MBLY, MBLG, MBRY",,,,,,,,,,,,,,,,,,,,,
20230517-2010,2023-05-17 20:10:12.8,Rockfall,,N,10s,,MBLY,"MBLY,MSS1,MBFR,MBLG",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230517-2110,2023-05-17 21:10:34.7,VT,String event,y,,,MSS1,Most,y,n,otime,1.3,,"sws: MBLY, MBLG, MBFR.",,,,,,,,,,,,,,,,,,,,,
20230517-2306,2023-05-17 23:06:02.7,VT,,y,,,MSS1,Most,y,y,otime,1.6,,"sws: MBLY, MBLG, MBRY",,,,,,,,,,,,,,,,,,,,,
20230518-0627,2023-05-18 06:27:32.4,VT,String event,y,,,MSS1,Most,y,y,otime,2.4,,"sws: MBLY, MBLG, MBWH, MBBY. Unusual S at MBFR, MBGH, MBRY",,,,,,,,,,,,,,,,,,,,,
20230518-0648,2023-05-18 06:48:25.0,Noise,Unknown source,N,12m,,MBFR,MBFR,n,,,,,Approximately 12 minutes semi-continuous signal. Spectrogram seems unreal. Similar to 20230517-0715 and at roughly the same time.,,,,,,,,,,,,,,,,,,,,,
20230518-0840,2023-05-18 08:40:00.0,Noise,Unknown source,N,3m,,MBFR,MBFR,n,,,,,Approximately 3 minutes semi-continuous signal. Spectrogram seems unreal. Similar to 20230517-0715.,,,,,,,,,,,,,,,,,,,,,
20230518-0846,2023-05-18 08:46:01.7,Regional,,Y,,103.8,MBFL,All,y,,,,,First at ANWB.,,,,,,,,,,,,,,,,,,,,,
20230519-0009,2023-05-19 00:09:04.7,Local,9km SE,Y,,2.5,MBRY,All,y,,,,,Suitable for Q experiment,,,,,,,,,,,,,,,,,,,,,
20230519-1001,2023-05-19 10:01:51.5,Distal rockfall,Irish Ghaut,N,14s,,MBLG,"MBLG,MBHA,MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230519-1232,2023-05-19 12:32:24.7,Rockfall,Chances Peak S,N,20s,,MBFR,"MBFR,MSS1,MBBY,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230519-1536,2023-05-19 15:36:55.3,Local,N,N,,5.3,MBRV,All,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230519-2133,2023-05-19 21:33:13.3,Rockfall,,N,24s,,MSS1,"MSS1,MBLY,MBFR,MBLG,MBWH",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230519-2146,2023-05-19 21:46:12.0,Rockfall,,N,20s,,MSS1,"MSS1,MBLY,MBFR,MBLG",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230520-2002,2023-05-20 20:02:57.7,Regional,,Y,,,MBRV,All,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230521-1410,2023-05-21 14:10:12.9,Distal rockfall,Irish ghaut,N,15s,,MBLG,"MBLG,MSS1,MBHA,MBRY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230521-1913,2023-05-21 19:13:35.3,VT,String event,Y,,,MSS1,All,y,n,otime,3.0,,"Emergent onset or double event. sws: MBWH, MBRY",,,,,,,,,,,,,,,,,,,,,
20230521-1916,2023-05-21 19:16:30.8,VT,String event,Y,,,MSS1,All,y,y,otime,2.3,,"sws: MBLG, MBLY, MBWH, MBRY",,,,,,,,,,,,,,,,,,,,,
20230521-1928,2023-05-21 19:28:37.2,VT,String event,Y,,,MSS1,All,y,y,otime,2.2,,sws: MBBY,,,,,,,,,,,,,,,,,,,,,
20230522-0615,2023-05-22 06:15:25.1,VT,,Y,,,MSS1,All,y,y,otime,2.8,,"Small precursor event makes picking difficult. sws: MBLY, MBLG, MBRY",,,,,,,,,,,,,,,,,,,,,
20230522-0701,2023-05-22 07:01:22.5,Local,45km E,N,,6.0,MBHA,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20230522-0843,2023-05-22 08:43:57.2,Rockfall,,N,15s,,MSS1,"MSS1,MBLG",y,,,,,Second rockfall 35 seconds later,,,,,,,,,,,,,,,,,,,,,
20230522-0942,2023-05-22 09:42:42.4,Rockfall,Chances Peak S?,N,50s,,MBFR,MBFR,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230522-1122,2023-05-22 11:22:23.0,Rockfall,,N,14s,,MSS1,MSS1,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230523-0704,2023-05-23 07:04:28.8,Rockfall,,N,14s,,MSS1,"MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230523-2243,2023-05-23 22:43:18.5,Local,34km ESE,Y,,3.1,MBRY,All,y,,,,,Suitable for Q experiment,,,,,,,,,,,,,,,,,,,,,
20230524-0056,2023-05-24 00:56:06.0,VT,,Y,,,MSS1,All,y,y,otime,2.1,,sws: MBRY,,,,,,,,,,,,,,,,,,,,,
20230524-0419,2023-05-24 04:19:00.0,Lightning,,N,7m,,,Most,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230524-0525,2023-05-24 05:25:39.0,VT,,Y,,,MSS1,All,y,,otime,2.1,,"sws: MBLY, MBRY",,,,,,,,,,,,,,,,,,,,,
20230524-0937,2023-05-24 09:37:45.8,Distal VT,Offshore E,N,,1.8,MBRY,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230524-1840,2023-05-24 18:40:11.9,Local,Antigua,Y,,6.1,MBRV,All,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230524-1941,2023-05-24 19:41:01.0,Rockfall,Chances Peak S?,N,35s,,MBFR,MBFR,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230525-0036,2023-05-25 00:36:36.6,Regional,Venezuela,Y,,60.6,MBFR,All,y,,,4.6,,Depth 107.6km. Earthworm triggerred on the T-phase. Distance 645km.,,,,,,,,,,,,,,,,,,,,,
20230525-0309,2023-05-25 03:09:22.0,Regional,Panama/Columbia,Y,,200.0,,All,y,,,6.6,,"Depth 10km, distance 1836km (16.5deg)",,,,,,,,,,,,,,,,,,,,,
20230525-1238,2023-05-25 12:38:09.0,Rockfall,Chances Peak S,N,14s,,MBFR,"MBFR,MBLY,MBBY,MSS1",y,,,,,"Pair of simlar rockfalls, apart. Small rockfall 16s beforehand. ",,,,,,,,,,,,,,,,,,,,,
20230525-1239,2023-05-25 12:39:01.2,Rockfall,Chances Peak S,N,16s,,MBFR,"MBFR,MBLY,MBBY,MSS1",y,,,,,Pair of similar rockfalls.,,,,,,,,,,,,,,,,,,,,,
20230526-0046,2023-05-26 00:46:43.7,Rockfall,Chances Peak S,N,27s,,MBFR,"MBFR,MBBY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230526-1056,2023-05-26 10:56:33.0,Distal rockfall,St Georges Hill,N,36s,,MBGH,"MBGH,MBLY,MBBY,MBWH,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230527-0450,2023-05-27 04:50:00.0,Noise,Unknown source,12m,,,MBFR,MBFR,n,,,,,Approximately 12 minutes semi-continuous signal. Spectrogram seems unreal. Similar to 20230517-0715.,,,,,,,,,,,,,,,,,,,,,
20230528-0314,2023-05-28 03:14:24.3,Rockfall,,N,55s,,MSS1,"MSS1,MBLY,MBFR,MBLG",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230528-0712,2023-05-28 07:12:36.0,VT,,Y,,,MSS1,All,y,y,otime,2.2,,"sws: MBLY, MBWH, MBBY. Interesting S at MBRY. High-freq arrival after P at MBLG, MBBY, MBWH",,,,,,,,,,,,,,,,,,,,,
20230528-1955,2023-05-28 19:55:13.0,VT,,N,,,MSS1,Most,y,,otime,1.3,,Should have triggered. Added manually to SEISAN database,,,,,,,,,,,,,,,,,,,,,
20230530-1333,2023-05-30 13:33:04.4,Local,,Y,,10.0,MBRV,All,y,,,,,Low-frequency start,,,,,,,,,,,,,,,,,,,,,
20230531-0341,2023-05-31 03:41:05.0,Rockfall,Chances Peak S?,N,15s,,MBFR,"MBFR,MBBY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230531-1246,2023-05-31 12:46:39.0,Rockfall,Chances Peak S?,N,15s,,MBFR,MBFR,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230531-1610,2023-05-31 16:10:23.3,Rockfall,Chances Peak S?,N,15s,,MBFR,MBFR,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230531-1530,2023-05-31 15:30:00.0,Wind,,,80m,,MSS1,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230531-2015,2023-05-31 20:15:36.7,Rockfall,Ghaut Meframie?,N,30s,,MBFR,"MBFR,MBBY,MBLY,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230601-0100,2023-06-01 00:01:00.0,Noise,Unknown source,N,40m,,MBFR,MBFR,n,,,,,Approximately 40 minutes semi-continuous signal. Spectrogram seems unreal. Similar to 20230517-0715. Less continuous than previous events.,,,,,,,,,,,,,,,,,,,,,
20230601-1010,2023-06-01 10:10:41.7,VT,,Y,,,MSS1,Most,y,n,otime,1.2,,,,,,,,,,,,,,,,,,,,,,,
20230601-1104,2023-06-01 11:04:49.3,VT,,N,,,MSS1,Most,y,n,otime,1.3,,Should have triggered. Added manually to SEISAN database,,,,,,,,,,,,,,,,,,,,,
20230602-0515,2023-06-02 05:15:40.0,Local,,Y,,10.7,MBRV,All,y,,,,,Arrival between P and S. Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20230602-0559,2023-06-02 05:59:59.0,Rockfall,Scar?,N,12s,,MSS1,MSS1,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20230602-1756,2023-06-02 17:56:25.8,Rockfall,Aymers Ghaut,Y,17s,,MBBY,"MBBY,MBFR,MBGH,MBLY,MSS1,MBWH",y,,,,,,,,,,,,,,,,,,,,,,,,,,
